[36;1mSaving config:
[0m
{
    "args":	null,
    "env":	null,
    "exp_name":	"HER_mpi1_random_TD3Torch_PandaReach-v2",
    "logger":	null,
    "logger_kwargs":	{
        "exp_name":	"HER_mpi1_random_TD3Torch_PandaReach-v2",
        "output_dir":	"HER_DRLib_Torch_exps/2022-12-24_HER_mpi1_random_TD3Torch_PandaReach-v2/2022-12-24_20-40-58-HER_mpi1_random_TD3Torch_PandaReach-v2_s300"
    },
    "net":	null
}
bad
置信水平： 0.09974432612382388
置信水平： 0.09974382740094645
置信水平： 0.09974332868056264
置信水平： 0.09974282996267243
置信水平： 0.09974233124727583
置信水平： 0.09974183253437281
置信水平： 0.09974133382396337
置信水平： 0.09974083511604748
置信水平： 0.09974033641062513
置信水平： 0.09973983770769633
置信水平： 0.09973933900726104
置信水平： 0.09973884030931925
置信水平： 0.09973834161387096
置信水平： 0.09973784292091616
置信水平： 0.09973734423045483
置信水平： 0.09973684554248696
置信水平： 0.09973634685701253
置信水平： 0.09973584817403153
置信水平： 0.09973534949354396
置信水平： 0.0997348508155498
置信水平： 0.09973435214004904
置信水平： 0.09973385346704165
置信水平： 0.09973335479652763
置信水平： 0.09973285612850698
置信水平： 0.09973235746297968
置信水平： 0.0997318587999457
置信水平： 0.09973136013940505
置信水平： 0.09973086148135771
置信水平： 0.09973036282580366
置信水平： 0.0997298641727429
置信水平： 0.09972936552217541
置信水平： 0.09972886687410118
置信水平： 0.09972836822852019
置信水平： 0.09972786958543245
置信水平： 0.09972737094483791
置信水平： 0.09972687230673659
置信水平： 0.09972637367112847
置信水平： 0.09972587503801353
置信水平： 0.09972537640739176
置信水平： 0.09972487777926314
置信水平： 0.0997243791536277
置信水平： 0.09972388053048536
置信水平： 0.09972338190983615
置信水平： 0.09972288329168005
置信水平： 0.09972238467601707
置信水平： 0.09972188606284715
置信水平： 0.09972138745217031
置信水平： 0.09972088884398653
置信水平： 0.09972039023829579
置信水平： 0.09971989163509809
置信水平： 0.09971939303439342
置信水平： 0.09971889443618175
置信水平： 0.09971839584046308
